ubuntu	development.shellcheck	apt-package	shellcheck
ubuntu	development.sshpass	apt-package	sshpass
ubuntu	cli.tealdeer	apt-package	tealdeer
ubuntu	development.tree-sitter	apt-package	tree-sitter-cli
ubuntu	cli.xclip	apt-package	xclip
ubuntu	desktop.integration	apt-package	xdg-utils
ubuntu	cli.xh	apt-package	xh
ubuntu	languages.java	apt-package	default-jdk
ubuntu	languages.gradle	apt-package	gradle
ubuntu	languages.kotlin	apt-package	kotlin
ubuntu	languages.typescript	npm-package	typescript
ubuntu	languages.typescript	npm-package	typescript-language-server
ubuntu	ai.codex-cli	npm-package	@openai/codex
ubuntu	ai.pi	npm-package	@earendil-works/pi-coding-agent	ignore-scripts
ubuntu	cli.tealdeer	cargo-package	tealdeer	missing-only
ubuntu	cli.bat	cargo-package	bat	missing-only
ubuntu	cli.ripgrep	cargo-package	ripgrep	missing-only
ubuntu	development.tree-sitter	cargo-package	tree-sitter-cli	missing-only
ubuntu	development.cargo-edit	cargo-package	cargo-edit	missing-only
ubuntu	development.wasm-bindgen	cargo-package	wasm-bindgen-cli	missing-only
ubuntu	development.watchexec	cargo-package	watchexec-cli	missing-only
debian	terminal.mosh	apt-package	mosh
debian	terminal.tmux	apt-package	tmux
debian	terminal.zsh	apt-package	zsh
debian	cli.aria2	apt-package	aria2
debian	cli.bat	apt-package	bat
debian	cli.bc	apt-package	bc
debian	cli.bind	apt-package	bind9-dnsutils
debian	cli.btop	apt-package	btop
debian	cli.fastfetch	apt-package	fastfetch
debian	cli.eza	apt-package	eza
debian	cli.fd	apt-package	fd-find
debian	media.ffmpeg	apt-package	ffmpeg
debian	cli.fzf	apt-package	fzf
debian	development.gh	apt-package	gh
debian	development.glab	apt-package	glab
debian	development.git-delta	apt-package	git-delta
debian	development.hyperfine	apt-package	hyperfine
debian	cli.htop	apt-package	htop
debian	media.imagemagick	apt-package	imagemagick
debian	cli.iperf3	apt-package	iperf3
debian	cli.mtr	apt-package	mtr-tiny
debian	development.lazygit	apt-package	lazygit
debian	media.info	apt-package	mediainfo
debian	media.poppler	apt-package	poppler-utils
debian	media.yt-dlp	apt-package	yt-dlp
debian	editors.neovim	apt-package	neovim
debian	cli.nmap	apt-package	nmap
debian	cli.sevenzip	apt-package	7zip
debian	productivity.pass	apt-package	pass
debian	cli.procs	apt-package	procs
debian	languages.python	apt-package	python3
debian	languages.python	apt-package	python3-venv
debian	cli.ripgrep	apt-package	ripgrep
debian	development.shellcheck	apt-package	shellcheck
debian	development.sshpass	apt-package	sshpass
debian	productivity.syncthing	apt-package	syncthing
debian	cli.tealdeer	apt-package	tealdeer
debian	cli.watch	apt-package	procps
debian	development.tree-sitter	apt-package	tree-sitter-cli
debian	cli.xclip	apt-package	xclip
debian	desktop.integration	apt-package	xdg-utils
debian	cli.xh	apt-package	xh
debian	languages.java	apt-package	default-jdk
debian	languages.gradle	apt-package	gradle
debian	languages.kotlin	apt-package	kotlin
debian	languages.elixir	apt-package	elixir
debian	languages.luarocks	apt-package	luarocks
debian	creative.gimp	apt-package	gimp
debian	creative.qbittorrent	apt-package	qbittorrent
debian	creative.vlc	apt-package	vlc
debian	cad.openscad	apt-package	openscad
debian	languages.typescript	npm-package	typescript
debian	languages.typescript	npm-package	typescript-language-server
debian	ai.codex-cli	npm-package	@openai/codex
debian	ai.pi	npm-package	@earendil-works/pi-coding-agent	ignore-scripts
debian	cli.tealdeer	cargo-package	tealdeer	missing-only
debian	cli.bat	cargo-package	bat	missing-only
debian	cli.ripgrep	cargo-package	ripgrep	missing-only
debian	cli.bottom	cargo-package	bottom	missing-only
debian	cli.dust	cargo-package	du-dust	missing-only
debian	development.tree-sitter	cargo-package	tree-sitter-cli	missing-only
debian	development.cargo-edit	cargo-package	cargo-edit	missing-only
debian	development.wasm-bindgen	cargo-package	wasm-bindgen-cli	missing-only
debian	development.watchexec	cargo-package	watchexec-cli	missing-only
arch	terminal.mosh	pacman-package	mosh
arch	terminal.tmux	pacman-package	tmux
arch	terminal.zsh	pacman-package	zsh
arch	cli.aria2	pacman-package	aria2
arch	cli.bat	pacman-package	bat
arch	cli.bc	pacman-package	bc
arch	cli.bind	pacman-package	bind
arch	productivity.bitwarden	pacman-package	bitwarden
arch	cli.bottom	pacman-package	bottom
arch	cli.btop	pacman-package	btop
arch	development.cargo-edit	pacman-package	cargo-edit
arch	communication.chrome	pacman-package	chromium
arch	editors.code	pacman-package	code
arch	communication.discord	pacman-package	discord
arch	containers.docker	pacman-package	docker
arch	containers.docker	pacman-package	docker-buildx
arch	containers.docker	pacman-package	docker-compose
arch	cli.dust	pacman-package	dust
arch	cli.eza	pacman-package	eza
arch	cli.fd	pacman-package	fd
arch	media.ffmpeg	pacman-package	ffmpeg
arch	cli.fzf	pacman-package	fzf
arch	terminal.ghostty	pacman-package	ghostty
arch	development.gh	pacman-package	github-cli
arch	languages.gradle	pacman-package	gradle
arch	cli.htop	pacman-package	htop
arch	media.imagemagick	pacman-package	imagemagick
arch	cli.iperf3	pacman-package	iperf3
arch	languages.java	pacman-package	jdk-openjdk
